,Start_Time,Start_Label,End_Time,End_Label
2816,08:21 pm,PM_TIME_START,9:21 PM,PM_TIME_END
2817,eight twenty-one pm,PM_TIME_START,nine twenty-one PM,PM_TIME_END
2818,7:21 in the evening,PM_TIME_START,8:21 in the evening,PM_TIME_END
2819,seven twenty-one in the evening,PM_TIME_START,eight twenty-one in the evening,PM_TIME_END
2820,6:21 PM,PM_TIME_START,07:21 pm,PM_TIME_END
2821,six twenty-one PM,PM_TIME_START,seven twenty-one pm,PM_TIME_END
2822,05:21,PM_TIME_START,6:21 pm,PM_TIME_END
2823,five twenty-one,PM_TIME_START,six twenty-one pm,PM_TIME_END
2824,4:21 in the afternoon,PM_TIME_START,5:21 pm,PM_TIME_END
2825,four twenty-one in the afternoon,PM_TIME_START,five twenty-one pm,PM_TIME_END
2826,3:21 p.m.,PM_TIME_START,4:21 p.m.,PM_TIME_END
2827,three twenty-one p.m.,PM_TIME_START,four twenty-one p.m.,PM_TIME_END
2828,02:21,PM_TIME_START,3:21 pm,PM_TIME_END
2829,two twenty-one,PM_TIME_START,three twenty-one pm,PM_TIME_END
2830,1:21 PM,PM_TIME_START,2:21 in the afternoon,PM_TIME_END
2831,one twenty-one PM,PM_TIME_START,two twenty-one in the afternoon,PM_TIME_END
2832,00:21,MILITARY_TIME_START,23:21,MILITARY_TIME_END
2833,00:21 hours,MILITARY_TIME_START,23:21 hours,MILITARY_TIME_END
2834,zero hundred twenty-one,MILITARY_TIME_START,twenty-three hundred twenty-one,MILITARY_TIME_END
2835,zero hundred two one,MILITARY_TIME_START,twenty-three hundred two one,MILITARY_TIME_END
2836,01:21,MILITARY_TIME_START,22:21,MILITARY_TIME_END
2837,01:21 hours,MILITARY_TIME_START,22:21 hours,MILITARY_TIME_END
2838,one hundred twenty-one,MILITARY_TIME_START,twenty-two hundred twenty-one,MILITARY_TIME_END
2839,one hundred two one,MILITARY_TIME_START,twenty-two hundred two one,MILITARY_TIME_END
2840,02:21,MILITARY_TIME_START,21:21,MILITARY_TIME_END
2841,02:21 hours,MILITARY_TIME_START,21:21 hours,MILITARY_TIME_END
2842,two hundred twenty-one,MILITARY_TIME_START,twenty-one hundred twenty-one,MILITARY_TIME_END
2843,two hundred two one,MILITARY_TIME_START,twenty-one hundred two one,MILITARY_TIME_END
2844,03:21,MILITARY_TIME_START,20:21,MILITARY_TIME_END
2845,03:21 hours,MILITARY_TIME_START,20:21 hours,MILITARY_TIME_END
2846,three hundred twenty-one,MILITARY_TIME_START,twenty hundred twenty-one,MILITARY_TIME_END
2847,three hundred two one,MILITARY_TIME_START,twenty hundred two one,MILITARY_TIME_END
2848,04:21,MILITARY_TIME_START,19:21,MILITARY_TIME_END
2849,04:21 hours,MILITARY_TIME_START,19:21 hours,MILITARY_TIME_END
2850,four hundred twenty-one,MILITARY_TIME_START,nineteen hundred twenty-one,MILITARY_TIME_END
2851,four hundred two one,MILITARY_TIME_START,nineteen hundred two one,MILITARY_TIME_END
2852,05:21,MILITARY_TIME_START,18:21,MILITARY_TIME_END
2853,05:21 hours,MILITARY_TIME_START,18:21 hours,MILITARY_TIME_END
2854,five hundred twenty-one,MILITARY_TIME_START,eighteen hundred twenty-one,MILITARY_TIME_END
2855,five hundred two one,MILITARY_TIME_START,eighteen hundred two one,MILITARY_TIME_END
2856,06:21,MILITARY_TIME_START,17:21,MILITARY_TIME_END
2857,06:21 hours,MILITARY_TIME_START,17:21 hours,MILITARY_TIME_END
2858,six hundred twenty-one,MILITARY_TIME_START,seventeen hundred twenty-one,MILITARY_TIME_END
2859,six hundred two one,MILITARY_TIME_START,seventeen hundred two one,MILITARY_TIME_END
2860,07:21,MILITARY_TIME_START,16:21,MILITARY_TIME_END
2861,07:21 hours,MILITARY_TIME_START,16:21 hours,MILITARY_TIME_END
2862,seven hundred twenty-one,MILITARY_TIME_START,sixteen hundred twenty-one,MILITARY_TIME_END
2863,seven hundred two one,MILITARY_TIME_START,sixteen hundred two one,MILITARY_TIME_END
2864,08:21,MILITARY_TIME_START,15:21,MILITARY_TIME_END
2865,08:21 hours,MILITARY_TIME_START,15:21 hours,MILITARY_TIME_END
2866,eight hundred twenty-one,MILITARY_TIME_START,fifteen hundred twenty-one,MILITARY_TIME_END
2867,eight hundred two one,MILITARY_TIME_START,fifteen hundred two one,MILITARY_TIME_END
2868,09:21,MILITARY_TIME_START,14:21,MILITARY_TIME_END
2869,09:21 hours,MILITARY_TIME_START,14:21 hours,MILITARY_TIME_END
2870,nine hundred twenty-one,MILITARY_TIME_START,fourteen hundred twenty-one,MILITARY_TIME_END
2871,nine hundred two one,MILITARY_TIME_START,fourteen hundred two one,MILITARY_TIME_END
2872,10:21,MILITARY_TIME_START,13:21,MILITARY_TIME_END
2873,10:21 hours,MILITARY_TIME_START,13:21 hours,MILITARY_TIME_END
2874,ten hundred twenty-one,MILITARY_TIME_START,thirteen hundred twenty-one,MILITARY_TIME_END
2875,ten hundred two one,MILITARY_TIME_START,thirteen hundred two one,MILITARY_TIME_END
2876,11:21,MILITARY_TIME_START,12:21,MILITARY_TIME_END
2877,11:21 hours,MILITARY_TIME_START,12:21 hours,MILITARY_TIME_END
2878,eleven hundred twenty-one,MILITARY_TIME_START,twelve hundred twenty-one,MILITARY_TIME_END
2879,eleven hundred two one,MILITARY_TIME_START,twelve hundred two one,MILITARY_TIME_END
2880,12:21,MILITARY_TIME_START,11:21,MILITARY_TIME_END
2881,12:21 hours,MILITARY_TIME_START,11:21 hours,MILITARY_TIME_END
2882,twelve hundred twenty-one,MILITARY_TIME_START,eleven hundred twenty-one,MILITARY_TIME_END
2883,twelve hundred two one,MILITARY_TIME_START,eleven hundred two one,MILITARY_TIME_END
2884,13:21,MILITARY_TIME_START,10:21,MILITARY_TIME_END
2885,13:21 hours,MILITARY_TIME_START,10:21 hours,MILITARY_TIME_END
2886,thirteen hundred twenty-one,MILITARY_TIME_START,ten hundred twenty-one,MILITARY_TIME_END
2887,thirteen hundred two one,MILITARY_TIME_START,ten hundred two one,MILITARY_TIME_END
2888,14:21,MILITARY_TIME_START,09:21,MILITARY_TIME_END
2889,14:21 hours,MILITARY_TIME_START,09:21 hours,MILITARY_TIME_END
2890,fourteen hundred twenty-one,MILITARY_TIME_START,nine hundred twenty-one,MILITARY_TIME_END
2891,fourteen hundred two one,MILITARY_TIME_START,nine hundred two one,MILITARY_TIME_END
2892,15:21,MILITARY_TIME_START,08:21,MILITARY_TIME_END
2893,15:21 hours,MILITARY_TIME_START,08:21 hours,MILITARY_TIME_END
2894,fifteen hundred twenty-one,MILITARY_TIME_START,eight hundred twenty-one,MILITARY_TIME_END
2895,fifteen hundred two one,MILITARY_TIME_START,eight hundred two one,MILITARY_TIME_END
2896,16:21,MILITARY_TIME_START,07:21,MILITARY_TIME_END
2897,16:21 hours,MILITARY_TIME_START,07:21 hours,MILITARY_TIME_END
2898,sixteen hundred twenty-one,MILITARY_TIME_START,seven hundred twenty-one,MILITARY_TIME_END
2899,sixteen hundred two one,MILITARY_TIME_START,seven hundred two one,MILITARY_TIME_END
2900,17:21,MILITARY_TIME_START,06:21,MILITARY_TIME_END
2901,17:21 hours,MILITARY_TIME_START,06:21 hours,MILITARY_TIME_END
2902,seventeen hundred twenty-one,MILITARY_TIME_START,six hundred twenty-one,MILITARY_TIME_END
2903,seventeen hundred two one,MILITARY_TIME_START,six hundred two one,MILITARY_TIME_END
2904,18:21,MILITARY_TIME_START,05:21,MILITARY_TIME_END
2905,18:21 hours,MILITARY_TIME_START,05:21 hours,MILITARY_TIME_END
2906,eighteen hundred twenty-one,MILITARY_TIME_START,five hundred twenty-one,MILITARY_TIME_END
2907,eighteen hundred two one,MILITARY_TIME_START,five hundred two one,MILITARY_TIME_END
2908,19:21,MILITARY_TIME_START,04:21,MILITARY_TIME_END
2909,19:21 hours,MILITARY_TIME_START,04:21 hours,MILITARY_TIME_END
2910,nineteen hundred twenty-one,MILITARY_TIME_START,four hundred twenty-one,MILITARY_TIME_END
2911,nineteen hundred two one,MILITARY_TIME_START,four hundred two one,MILITARY_TIME_END
2912,20:21,MILITARY_TIME_START,03:21,MILITARY_TIME_END
2913,20:21 hours,MILITARY_TIME_START,03:21 hours,MILITARY_TIME_END
2914,twenty hundred twenty-one,MILITARY_TIME_START,three hundred twenty-one,MILITARY_TIME_END
2915,twenty hundred two one,MILITARY_TIME_START,three hundred two one,MILITARY_TIME_END
2916,21:21,MILITARY_TIME_START,02:21,MILITARY_TIME_END
2917,21:21 hours,MILITARY_TIME_START,02:21 hours,MILITARY_TIME_END
2918,twenty-one hundred twenty-one,MILITARY_TIME_START,two hundred twenty-one,MILITARY_TIME_END
2919,twenty-one hundred two one,MILITARY_TIME_START,two hundred two one,MILITARY_TIME_END
2920,22:21,MILITARY_TIME_START,01:21,MILITARY_TIME_END
2921,22:21 hours,MILITARY_TIME_START,01:21 hours,MILITARY_TIME_END
2922,twenty-two hundred twenty-one,MILITARY_TIME_START,one hundred twenty-one,MILITARY_TIME_END
2923,twenty-two hundred two one,MILITARY_TIME_START,one hundred two one,MILITARY_TIME_END
2924,23:21,MILITARY_TIME_START,00:21,MILITARY_TIME_END
2925,23:21 hours,MILITARY_TIME_START,00:21 hours,MILITARY_TIME_END
2926,twenty-three hundred twenty-one,MILITARY_TIME_START,twenty-four hundred twenty-one,MILITARY_TIME_END
2927,twenty-three hundred two one,MILITARY_TIME_START,twenty-four hundred two one,MILITARY_TIME_END
2928,1:22 a.m.,AM_TIME_START,2:22 a.m.,AM_TIME_END
2929,one twenty-two a.m.,AM_TIME_START,two twenty-two a.m.,AM_TIME_END
2930,2:22 a.m.,AM_TIME_START,03:22 a.m.,AM_TIME_END
2931,two twenty-two a.m.,AM_TIME_START,three twenty-two a.m.,AM_TIME_END
2932,3:22 o'clock,AM_TIME_START,4:22 a.m.,AM_TIME_END
2933,three twenty-two o'clock,AM_TIME_START,four twenty-two a.m.,AM_TIME_END
2934,04:22,AM_TIME_START,05:22 am,AM_TIME_END
2935,four twenty-two,AM_TIME_START,five twenty-two am,AM_TIME_END
2936,05:22 a.m.,AM_TIME_START,06:22 AM,AM_TIME_END
2937,five twenty-two a.m.,AM_TIME_START,six twenty-two AM,AM_TIME_END
2938,6:22 o'clock,AM_TIME_START,07:22 AM,AM_TIME_END
2939,six twenty-two o'clock,AM_TIME_START,seven twenty-two AM,AM_TIME_END
2940,07:22,AM_TIME_START,8:22 AM,AM_TIME_END
2941,seven twenty-two,AM_TIME_START,eight twenty-two AM,AM_TIME_END
2942,08:22 a.m.,AM_TIME_START,9:22 in the morning,AM_TIME_END
2943,eight twenty-two a.m.,AM_TIME_START,nine twenty-two in the morning,AM_TIME_END
2944,9:22,AM_TIME_START,10:22 A.M.,AM_TIME_END
2945,nine twenty-two,AM_TIME_START,ten twenty-two A.M.,AM_TIME_END
2946,10:22 a.m.,AM_TIME_START,11:22 AM,AM_TIME_END
2947,ten twenty-two a.m.,AM_TIME_START,eleven twenty-two AM,AM_TIME_END
2948,11:22 am,AM_TIME_START,12:22 at night,PM_TIME_END
2949,eleven twenty-two am,AM_TIME_START,twelve twenty-two at night,PM_TIME_END
2950,12:22 am,AM_TIME_START,01:22,AM_TIME_END
2951,twelve twenty-two am,AM_TIME_START,one twenty-two,AM_TIME_END
2952,12:22None,PM_TIME_START,1:22 pm,PM_TIME_END
2953,twelve twenty-twoNone,PM_TIME_START,one twenty-two pm,PM_TIME_END
2954,11:22 PM,PM_TIME_START,12:22 am,AM_TIME_END
2955,eleven twenty-two PM,PM_TIME_START,twelve twenty-two,AM_TIME_END
2956,10:22 P.M.,PM_TIME_START,11:22 pm,PM_TIME_END
2957,ten twenty-two P.M.,PM_TIME_START,eleven twenty-two pm,PM_TIME_END
2958,09:22 pm,PM_TIME_START,10:22 p.m.,PM_TIME_END
2959,nine twenty-two pm,PM_TIME_START,ten twenty-two p.m.,PM_TIME_END
2960,8:22 P.M.,PM_TIME_START,9:22 pm,PM_TIME_END
2961,eight twenty-two P.M.,PM_TIME_START,nine twenty-two pm,PM_TIME_END
2962,07:22 PM,PM_TIME_START,8:22 pm,PM_TIME_END
2963,seven twenty-two PM,PM_TIME_START,eight twenty-two pm,PM_TIME_END
2964,6:22 PM,PM_TIME_START,07:22 pm,PM_TIME_END
2965,six twenty-two PM,PM_TIME_START,seven twenty-two pm,PM_TIME_END
2966,05:22 PM,PM_TIME_START,6:22,PM_TIME_END
2967,five twenty-two PM,PM_TIME_START,six twenty-two,PM_TIME_END
2968,04:22,PM_TIME_START,5:22 p.m.,PM_TIME_END
2969,four twenty-two,PM_TIME_START,five twenty-two p.m.,PM_TIME_END
2970,3:22 pm,PM_TIME_START,4:22 in the afternoon,PM_TIME_END
2971,three twenty-two pm,PM_TIME_START,four twenty-two in the afternoon,PM_TIME_END
2972,2:22 P.M.,PM_TIME_START,3:22 PM,PM_TIME_END
2973,two twenty-two P.M.,PM_TIME_START,three twenty-two PM,PM_TIME_END
2974,01:22 pm,PM_TIME_START,02:22,PM_TIME_END
2975,one twenty-two pm,PM_TIME_START,two twenty-two,PM_TIME_END
2976,00:22,MILITARY_TIME_START,23:22,MILITARY_TIME_END
2977,00:22 hours,MILITARY_TIME_START,23:22 hours,MILITARY_TIME_END
2978,twenty-four hundred twenty-two,MILITARY_TIME_START,twenty-three hundred twenty-two,MILITARY_TIME_END
2979,twenty-four hundred two two,MILITARY_TIME_START,twenty-three hundred two two,MILITARY_TIME_END
2980,01:22,MILITARY_TIME_START,22:22,MILITARY_TIME_END
2981,01:22 hours,MILITARY_TIME_START,22:22 hours,MILITARY_TIME_END
2982,one hundred twenty-two,MILITARY_TIME_START,twenty-two hundred twenty-two,MILITARY_TIME_END
2983,one hundred two two,MILITARY_TIME_START,twenty-two hundred two two,MILITARY_TIME_END
2984,02:22,MILITARY_TIME_START,21:22,MILITARY_TIME_END
2985,02:22 hours,MILITARY_TIME_START,21:22 hours,MILITARY_TIME_END
2986,two hundred twenty-two,MILITARY_TIME_START,twenty-one hundred twenty-two,MILITARY_TIME_END
2987,two hundred two two,MILITARY_TIME_START,twenty-one hundred two two,MILITARY_TIME_END
2988,03:22,MILITARY_TIME_START,20:22,MILITARY_TIME_END
2989,03:22 hours,MILITARY_TIME_START,20:22 hours,MILITARY_TIME_END
2990,three hundred twenty-two,MILITARY_TIME_START,twenty hundred twenty-two,MILITARY_TIME_END
2991,three hundred two two,MILITARY_TIME_START,twenty hundred two two,MILITARY_TIME_END
2992,04:22,MILITARY_TIME_START,19:22,MILITARY_TIME_END
2993,04:22 hours,MILITARY_TIME_START,19:22 hours,MILITARY_TIME_END
2994,four hundred twenty-two,MILITARY_TIME_START,nineteen hundred twenty-two,MILITARY_TIME_END
2995,four hundred two two,MILITARY_TIME_START,nineteen hundred two two,MILITARY_TIME_END
2996,05:22,MILITARY_TIME_START,18:22,MILITARY_TIME_END
2997,05:22 hours,MILITARY_TIME_START,18:22 hours,MILITARY_TIME_END
2998,five hundred twenty-two,MILITARY_TIME_START,eighteen hundred twenty-two,MILITARY_TIME_END
2999,five hundred two two,MILITARY_TIME_START,eighteen hundred two two,MILITARY_TIME_END
3000,06:22,MILITARY_TIME_START,17:22,MILITARY_TIME_END
3001,06:22 hours,MILITARY_TIME_START,17:22 hours,MILITARY_TIME_END
3002,six hundred twenty-two,MILITARY_TIME_START,seventeen hundred twenty-two,MILITARY_TIME_END
3003,six hundred two two,MILITARY_TIME_START,seventeen hundred two two,MILITARY_TIME_END
3004,07:22,MILITARY_TIME_START,16:22,MILITARY_TIME_END
3005,07:22 hours,MILITARY_TIME_START,16:22 hours,MILITARY_TIME_END
3006,seven hundred twenty-two,MILITARY_TIME_START,sixteen hundred twenty-two,MILITARY_TIME_END
3007,seven hundred two two,MILITARY_TIME_START,sixteen hundred two two,MILITARY_TIME_END
3008,08:22,MILITARY_TIME_START,15:22,MILITARY_TIME_END
3009,08:22 hours,MILITARY_TIME_START,15:22 hours,MILITARY_TIME_END
3010,eight hundred twenty-two,MILITARY_TIME_START,fifteen hundred twenty-two,MILITARY_TIME_END
3011,eight hundred two two,MILITARY_TIME_START,fifteen hundred two two,MILITARY_TIME_END
3012,09:22,MILITARY_TIME_START,14:22,MILITARY_TIME_END
3013,09:22 hours,MILITARY_TIME_START,14:22 hours,MILITARY_TIME_END
3014,nine hundred twenty-two,MILITARY_TIME_START,fourteen hundred twenty-two,MILITARY_TIME_END
3015,nine hundred two two,MILITARY_TIME_START,fourteen hundred two two,MILITARY_TIME_END
3016,10:22,MILITARY_TIME_START,13:22,MILITARY_TIME_END
3017,10:22 hours,MILITARY_TIME_START,13:22 hours,MILITARY_TIME_END
3018,ten hundred twenty-two,MILITARY_TIME_START,thirteen hundred twenty-two,MILITARY_TIME_END
3019,ten hundred two two,MILITARY_TIME_START,thirteen hundred two two,MILITARY_TIME_END
3020,11:22,MILITARY_TIME_START,12:22,MILITARY_TIME_END
3021,11:22 hours,MILITARY_TIME_START,12:22 hours,MILITARY_TIME_END
3022,eleven hundred twenty-two,MILITARY_TIME_START,twelve hundred twenty-two,MILITARY_TIME_END
3023,eleven hundred two two,MILITARY_TIME_START,twelve hundred two two,MILITARY_TIME_END
3024,12:22,MILITARY_TIME_START,11:22,MILITARY_TIME_END
3025,12:22 hours,MILITARY_TIME_START,11:22 hours,MILITARY_TIME_END
3026,twelve hundred twenty-two,MILITARY_TIME_START,eleven hundred twenty-two,MILITARY_TIME_END
3027,twelve hundred two two,MILITARY_TIME_START,eleven hundred two two,MILITARY_TIME_END
3028,13:22,MILITARY_TIME_START,10:22,MILITARY_TIME_END
3029,13:22 hours,MILITARY_TIME_START,10:22 hours,MILITARY_TIME_END
3030,thirteen hundred twenty-two,MILITARY_TIME_START,ten hundred twenty-two,MILITARY_TIME_END
3031,thirteen hundred two two,MILITARY_TIME_START,ten hundred two two,MILITARY_TIME_END
3032,14:22,MILITARY_TIME_START,09:22,MILITARY_TIME_END
3033,14:22 hours,MILITARY_TIME_START,09:22 hours,MILITARY_TIME_END
3034,fourteen hundred twenty-two,MILITARY_TIME_START,nine hundred twenty-two,MILITARY_TIME_END
3035,fourteen hundred two two,MILITARY_TIME_START,nine hundred two two,MILITARY_TIME_END
3036,15:22,MILITARY_TIME_START,08:22,MILITARY_TIME_END
3037,15:22 hours,MILITARY_TIME_START,08:22 hours,MILITARY_TIME_END
3038,fifteen hundred twenty-two,MILITARY_TIME_START,eight hundred twenty-two,MILITARY_TIME_END
3039,fifteen hundred two two,MILITARY_TIME_START,eight hundred two two,MILITARY_TIME_END
3040,16:22,MILITARY_TIME_START,07:22,MILITARY_TIME_END
3041,16:22 hours,MILITARY_TIME_START,07:22 hours,MILITARY_TIME_END
3042,sixteen hundred twenty-two,MILITARY_TIME_START,seven hundred twenty-two,MILITARY_TIME_END
3043,sixteen hundred two two,MILITARY_TIME_START,seven hundred two two,MILITARY_TIME_END
3044,17:22,MILITARY_TIME_START,06:22,MILITARY_TIME_END
3045,17:22 hours,MILITARY_TIME_START,06:22 hours,MILITARY_TIME_END
3046,seventeen hundred twenty-two,MILITARY_TIME_START,six hundred twenty-two,MILITARY_TIME_END
3047,seventeen hundred two two,MILITARY_TIME_START,six hundred two two,MILITARY_TIME_END
3048,18:22,MILITARY_TIME_START,05:22,MILITARY_TIME_END
3049,18:22 hours,MILITARY_TIME_START,05:22 hours,MILITARY_TIME_END
3050,eighteen hundred twenty-two,MILITARY_TIME_START,five hundred twenty-two,MILITARY_TIME_END
3051,eighteen hundred two two,MILITARY_TIME_START,five hundred two two,MILITARY_TIME_END
3052,19:22,MILITARY_TIME_START,04:22,MILITARY_TIME_END
3053,19:22 hours,MILITARY_TIME_START,04:22 hours,MILITARY_TIME_END
3054,nineteen hundred twenty-two,MILITARY_TIME_START,four hundred twenty-two,MILITARY_TIME_END
3055,nineteen hundred two two,MILITARY_TIME_START,four hundred two two,MILITARY_TIME_END
3056,20:22,MILITARY_TIME_START,03:22,MILITARY_TIME_END
3057,20:22 hours,MILITARY_TIME_START,03:22 hours,MILITARY_TIME_END
3058,twenty hundred twenty-two,MILITARY_TIME_START,three hundred twenty-two,MILITARY_TIME_END
3059,twenty hundred two two,MILITARY_TIME_START,three hundred two two,MILITARY_TIME_END
3060,21:22,MILITARY_TIME_START,02:22,MILITARY_TIME_END
3061,21:22 hours,MILITARY_TIME_START,02:22 hours,MILITARY_TIME_END
3062,twenty-one hundred twenty-two,MILITARY_TIME_START,two hundred twenty-two,MILITARY_TIME_END
3063,twenty-one hundred two two,MILITARY_TIME_START,two hundred two two,MILITARY_TIME_END
3064,22:22,MILITARY_TIME_START,01:22,MILITARY_TIME_END
3065,22:22 hours,MILITARY_TIME_START,01:22 hours,MILITARY_TIME_END
3066,twenty-two hundred twenty-two,MILITARY_TIME_START,one hundred twenty-two,MILITARY_TIME_END
3067,twenty-two hundred two two,MILITARY_TIME_START,one hundred two two,MILITARY_TIME_END
3068,23:22,MILITARY_TIME_START,00:22,MILITARY_TIME_END
3069,23:22 hours,MILITARY_TIME_START,00:22 hours,MILITARY_TIME_END
3070,twenty-three hundred twenty-two,MILITARY_TIME_START,zero hundred twenty-two,MILITARY_TIME_END
3071,twenty-three hundred two two,MILITARY_TIME_START,zero hundred two two,MILITARY_TIME_END
3072,1:23 am,AM_TIME_START,2:23 am,AM_TIME_END
3073,one twenty-three am,AM_TIME_START,two twenty-three am,AM_TIME_END
3074,2:23,AM_TIME_START,3:23 AM,AM_TIME_END
3075,two twenty-three,AM_TIME_START,three twenty-three AM,AM_TIME_END
3076,03:23 o'clock,AM_TIME_START,4:23,AM_TIME_END
3077,three twenty-three o'clock,AM_TIME_START,four twenty-three,AM_TIME_END
3078,4:23 AM,AM_TIME_START,5:23,AM_TIME_END
3079,four twenty-three AM,AM_TIME_START,five twenty-three,AM_TIME_END
3080,05:23 am,AM_TIME_START,6:23 A.M.,AM_TIME_END
3081,five twenty-three am,AM_TIME_START,six twenty-three A.M.,AM_TIME_END
3082,6:23,AM_TIME_START,7:23 a.m.,AM_TIME_END
3083,six twenty-three,AM_TIME_START,seven twenty-three a.m.,AM_TIME_END
3084,07:23 am,AM_TIME_START,08:23 A.M.,AM_TIME_END
3085,seven twenty-three am,AM_TIME_START,eight twenty-three A.M.,AM_TIME_END
3086,08:23 a.m.,AM_TIME_START,09:23 AM,AM_TIME_END
3087,eight twenty-three a.m.,AM_TIME_START,nine twenty-three AM,AM_TIME_END
3088,9:23 a.m.,AM_TIME_START,10:23 A.M.,AM_TIME_END
3089,nine twenty-three a.m.,AM_TIME_START,ten twenty-three A.M.,AM_TIME_END
3090,10:23 AM,AM_TIME_START,11:23 A.M.,AM_TIME_END
3091,ten twenty-three AM,AM_TIME_START,eleven twenty-three A.M.,AM_TIME_END
3092,11:23 a.m.,AM_TIME_START,12:23,PM_TIME_END
3093,eleven twenty-three a.m.,AM_TIME_START,twelve twenty-three PM,PM_TIME_END
3094,12:23 am,AM_TIME_START,01:23,AM_TIME_END
3095,twelve twenty-three am,AM_TIME_START,one twenty-three,AM_TIME_END
3096,12:23None,PM_TIME_START,01:23 pm,PM_TIME_END
3097,twelve twenty-threeNone,PM_TIME_START,one twenty-three pm,PM_TIME_END
3098,11:23 p.m.,PM_TIME_START,12:23 in the morning,AM_TIME_END
3099,eleven twenty-three p.m.,PM_TIME_START,twelve twenty-three am,AM_TIME_END
3100,10:23 PM,PM_TIME_START,11:23 pm,PM_TIME_END
3101,ten twenty-three PM,PM_TIME_START,eleven twenty-three pm,PM_TIME_END
3102,9:23 pm,PM_TIME_START,10:23 p.m.,PM_TIME_END
3103,nine twenty-three pm,PM_TIME_START,ten twenty-three p.m.,PM_TIME_END
3104,08:23 PM,PM_TIME_START,09:23 pm,PM_TIME_END
3105,eight twenty-three PM,PM_TIME_START,nine twenty-three pm,PM_TIME_END
3106,07:23 P.M.,PM_TIME_START,8:23 p.m.,PM_TIME_END
3107,seven twenty-three P.M.,PM_TIME_START,eight twenty-three p.m.,PM_TIME_END
